Trial,0
Customer,Arrival Time,Waiting Time,Service Time,Depart Time,Status
0,0.41016995658060945,0.0,5.052586482821032,5.462756439401641,SERVED
1,1.045643516127108,0.0,1.4979055599542614,2.5435490760813693,SERVED
2,2.577574999905888,0.0,1.9315052133671307,4.509080213273019,SERVED
3,3.131619154040142,0.0,1.028413574576959,4.160032728617101,SERVED
4,3.9721832275017555,0.0,0.30368704463695356,4.275870272138709,SERVED
5,4.440683327888817,0.0,0.31659263381884595,4.757275961707664,SERVED
6,5.913527283531194,0.0,2.2046459240492893,8.118173207580483,SERVED
7,6.221895399682841,0.0,10.719164822256156,16.941060221938997,SERVED
8,6.597025931780006,0.0,1.0976434124281829,7.694669344208189,SERVED
9,6.629534181039979,0.0,2.5880891200191267,9.217623301059106,SERVED
10,9.172057500535388,0.0,2.3004318143294795,11.472489314864868,SERVED
11,9.198155692332058,0.0,0.645378700965403,9.84353439329746,SERVED
12,10.387643317431786,0.0,0.9102057371491517,11.297849054580938,SERVED
13,11.389690870493773,0.0,2.4810653049541505,13.870756175447923,SERVED
14,11.573749861057582,0.0,1.4945559576438363,13.068305818701418,SERVED
15,12.026414692941843,0.0,0.73580359740577,12.762218290347613,SERVED
16,12.569772947800429,0.0,5.948407268249009,18.518180216049437,SERVED
17,13.292314056049161,0.0,8.070474350510603,21.362788406559766,SERVED
18,14.388776620148349,0.0,5.456331804483543,19.845108424631892,SERVED
19,14.702423852185431,0.0,4.635771282540055,19.33819513472549,SERVED
20,15.596206735731265,0.0,3.995449130088576,19.591655865819842,SERVED
21,16.199345275338718,0.0,7.033711175501256,23.233056450839975,SERVED
22,16.394221256002968,0.0,5.900215033692247,22.294436289695216,SERVED
23,16.552754580975108,0.0,3.4770248406159783,20.029779421591087,SERVED
24,17.73898656065962,0.0,3.185065210710024,20.924051771369644,SERVED
25,18.42571610511729,0.09246411093214846,0.33202815694620086,18.85020837299564,SERVED
26,19.42720619557642,0.0,0.5053896677580301,19.932595863334452,SERVED
27,20.024240751455068,0.0,5.8358461734703555,25.860086924925422,SERVED
28,20.190792012907313,0.0,5.506592150047498,25.697384162954812,SERVED
29,21.659412629857112,0.0,0.6498966058793433,22.309309235736457,SERVED
30,22.66716851132977,0.0,8.637367723784514,31.304536235114284,SERVED
31,22.721678223343677,0.0,1.0223817272178564,23.74405995056153,SERVED
32,22.8157045218808,0.0,5.086526138231417,27.902230660112217,SERVED
33,23.53605593857582,0.0,1.2586847938627275,24.794740732438548,SERVED
