Trial,0
Customer,Arrival Time,Waiting Time,Service Time,Depart Time,Status
0,2.9498504500297993,0.0,2.088511182605117,5.038361632634916,SERVED
1,5.194496219372835,0.0,10.67315710133755,15.867653320710385,SERVED
2,5.633349398760423,0.0,10.295065708367622,15.928415107128044,SERVED
3,6.929812264158579,0.0,4.259699462852711,11.18951172701129,SERVED
4,7.001822537704734,0.0,2.0603492677555058,9.06217180546024,SERVED
5,8.293248762796166,0.0,3.0319337313068053,11.325182494102972,SERVED
6,8.48037084869588,0.5818009567643596,3.1354384592863433,12.197610264746583,SERVED
7,9.438035178510024,1.751476548501266,0.38852625130325313,11.578037978314542,SERVED
8,9.60278345245789,1.7223990416450814,3.3287657343971,14.653948228500072,SERVED
9,9.795591758900219,1.7824462194143234,1.720818307430874,13.298856285745416,SERVED
10,9.985340160120233,2.2122701046263504,1.0408247642520985,13.238435028998682,SERVED
11,10.438388028979686,2.8000470000189956,0.12058469657103855,13.35901972556972,SERVED
12,11.997931777710047,1.3009245080353686,0.7472107367313481,14.046067022476764,SERVED
13,12.011166683758118,1.347853041811602,2.9187411279953124,16.27776085356503,SERVED
14,12.558550275462391,1.4875167470143733,1.246635550285587,15.292702572762352,SERVED
15,12.82276148894725,1.8311867395528214,5.218672031537077,19.87262026003715,SERVED
16,13.743001728411233,1.5497008443511184,3.6303892579759784,18.92309183073833,SERVED
17,14.603230191307162,1.264423129403223,1.745424685080325,17.61307800579071,SERVED
18,15.736760827584433,0.19165427954361114,1.8144226760774307,17.742837783205474,SERVED
19,16.19105204497202,0.08670880859300922,2.34807178519509,18.62583263876012,SERVED
20,16.208710672683644,1.4043673331070679,0.1194957464197919,17.732573752210502,SERVED
21,16.812709285652215,0.9198644665582876,10.27292523078349,28.00549898299399,SERVED
22,18.161118107722196,0.0,0.3305857496427165,18.49170385736491,SERVED
23,18.86513464736627,0.0,1.6248880383521203,20.49002268571839,SERVED
24,19.978394881537017,0.0,0.8601892996694886,20.838584181206507,SERVED
25,20.58753981257332,0.0,3.197479968795556,23.785019781368874,SERVED
26,20.625884126202248,0.0,4.495817955896233,25.12170208209848,SERVED
27,20.641431036112497,0.0,6.8352681425534785,27.476699178665974,SERVED
28,20.704580351500958,0.13400382970554858,1.5721092742861675,22.410693455492673,SERVED
29,23.198848979269552,0.0,5.142937421948343,28.341786401217895,SERVED
30,23.279394977703944,0.5056248036649293,1.5993500655354163,25.38436984690429,SERVED
31,24.006098606933843,1.1156034751646366,3.858971526373815,28.980673608472294,SERVED
32,24.51857772874427,0.8657921181600194,0.2329247645953502,25.617294611499638,SERVED
33,26.26766363075362,0.0,3.604244636602576,29.871908267356197,SERVED
34,28.014302109770725,0.0,2.949940706684557,30.964242816455283,SERVED
35,29.89725308435639,0.0,8.236847861183838,38.134100945540226,SERVED
36,30.961743471793998,0.0,7.073169123410758,38.03491259520476,SERVED
37,31.64053154901967,0.0,6.066925438676685,37.707456987696354,SERVED
38,31.656327023325957,0.0,5.946037567242017,37.60236459056797,SERVED
39,32.02126058510318,0.0,3.655977733734149,35.677238318837325,SERVED
40,32.164598202512295,3.5126401163250307,3.86663901463663,39.54387733347396,SERVED
41,33.09455016501735,4.50781442555062,4.077713834647948,41.680078425215925,SERVED
42,34.043350179890965,3.664106807805389,0.050023152471972344,37.757480140168326,SERVED
43,35.42660037976036,2.330879760407967,0.4225048692561645,38.17998500942449,SERVED
44,35.684373558059384,2.3505390371453743,1.9142874212616312,39.94920001646639,SERVED
45,35.809611751311536,2.32448919422869,0.13422719170825695,38.26832813724848,SERVED
46,35.93088348783117,2.2491015215933245,7.768823281831405,45.948808291255894,SERVED
47,37.44916671943074,0.8191614178177389,0.7440365547993308,39.01236469204781,SERVED
48,37.49190347829443,1.5204612137533786,2.933694761636178,41.946059453683986,SERVED
49,38.02290991373291,1.5209674197410479,2.1731275328922646,41.717004866366224,SERVED
50,38.218738235600114,1.7304617808662783,7.710090267846912,47.6592902843133,SERVED
51,38.22603581065254,3.4540426145633845,0.9847322849675265,42.66481071018345,SERVED
52,41.08588358485823,0.6311212815079941,5.793518670451233,47.51052353681746,SERVED
53,41.616144442988194,0.32991501069579243,7.590242266267365,49.536301719951354,SERVED
54,42.56288924623932,0.10192146394413015,2.0496895112892815,44.71450022147273,SERVED
55,43.37230131364504,1.3421989078276937,12.76085037932809,57.47535060080082,SERVED
56,45.575843223473704,0.3729650677821894,0.0581871151082125,46.006995406364105,SERVED
57,45.84487687283826,0.1621185335258417,1.1599753409567732,47.166970747320875,SERVED
58,46.47215004966331,0.6948206976575619,0.6872390350101177,47.85420978233099,SERVED
59,46.79501105196267,0.7155124848547914,0.2904702836946512,47.80099382051211,SERVED
60,47.32282200880181,0.3364682755114927,1.0516446570145341,48.710934941327835,SERVED
61,47.740656532133336,0.06033728837877561,4.8424412329181346,52.643435053430245,SERVED
62,48.210840581844174,0.0,8.724659054475426,56.9354996363196,SERVED
63,48.35791479028427,0.353020151043566,1.6957507918047274,50.40668573313256,SERVED
64,48.45291574846688,1.083385971484475,1.3178490755869567,50.85415079553831,SERVED
65,48.83663900972603,1.5700467234065343,8.15995535376951,58.566641086902074,SERVED
66,49.07421929479512,1.7799315007431886,4.8962315884153105,55.75038238395362,SERVED
67,51.335110787110956,1.308324266319289,7.958660021059851,60.602095074490094,SERVED
68,51.38881503599651,4.361567347957113,0.9581448130938375,56.70852719704746,SERVED
69,51.47479695668547,5.233730240361986,2.6459533790400718,59.35448057608753,SERVED
70,51.924091756304236,5.011407880015362,3.9644827230247204,60.89998235934432,SERVED
71,52.83954758096455,4.635803019836274,15.094231614111651,72.56958221491247,SERVED
72,53.61641337518431,4.9502277117177655,4.774280687601578,63.340921774503656,SERVED
73,53.83305334040366,5.521427235683873,4.646521239636562,64.0010018157241,SERVED
74,53.84355240651777,6.758542667972321,10.221958322443719,70.8240533969338,SERVED
75,54.77087639527249,6.129105964071833,2.3973012880225126,63.29728364736683,SERVED
76,55.61027637178468,7.687007275582154,0.5301060191287078,63.82738966649554,SERVED
77,56.10760485842538,7.233316916078273,6.1901480788760495,69.5310698533797,SERVED
78,59.06557331873702,4.7618163477585185,4.135350760825375,67.96274042732091,SERVED
79,59.10930848672677,4.891693328997327,1.2166489673333611,65.21765078305745,SERVED
80,59.57077581164251,5.646874971414938,0.759778064678088,65.97742884773554,SERVED
81,59.71709454147957,6.26033430625597,8.224692218575875,74.2021210663114,SERVED
82,61.096749532253625,6.865990895067284,0.5275457040384548,68.49028613135937,SERVED
83,61.269201163446326,7.221084967913043,4.601866466134175,73.09215259749354,SERVED
84,61.36893343084916,8.162136422530544,11.385192630562464,80.91626248394218,SERVED
85,61.509987745111125,9.31406565182268,6.891866690962746,77.71592008789655,SERVED
86,61.70851796960112,10.861064245311354,1.502452919227048,74.07203513413953,SERVED
87,62.328710642282815,10.763441955210723,0.8876785317438914,73.97983112923743,SERVED
88,63.3861291158369,10.593702013400524,2.456360364346963,76.43619149358439,SERVED
89,63.406101818641986,10.66593331549754,8.908947508601338,82.98098264274087,SERVED
90,63.724603433932096,10.47751763237931,5.913873636942667,80.11599470325407,SERVED
91,63.89725236831897,12.538939125265415,14.68769909336605,91.12389058695044,SERVED
92,64.91982917054213,12.79609091735442,0.01205874505130922,77.72797883294785,SERVED
93,66.55145729297986,11.176521539967993,3.287527635294726,81.01550646824258,SERVED
94,67.2545195916417,12.861475111612378,8.80306520625311,88.91905990950718,SERVED
95,68.45816501596164,12.458097467980537,0.6944313425624016,81.61069382650457,SERVED
96,68.72068595668672,12.294820511555855,0.8458151027156099,81.86132157095818,SERVED
97,71.14289965301916,10.467794173485416,4.061284720569311,85.67197854707388,SERVED
98,71.9541162515831,9.90720531937508,2.6015509919329274,84.4628725628911,SERVED
99,71.96819051984592,11.01279212289495,3.3632849024974485,86.34426754523832,SERVED
100,72.36414284899396,12.098729713897143,1.4565378690183322,85.91941043190944,SERVED
101,72.65327025951528,13.018708287558596,4.024511621100139,89.69649016817402,SERVED
102,75.83484731028472,10.084563121624726,9.487728413343802,95.40713884525324,SERVED
103,77.2576636700874,9.086603875150928,7.030266214825186,93.37453376006351,SERVED
104,77.56114054516438,11.357919364342806,5.742266533941999,94.66132644344918,SERVED
105,77.60407845127867,12.092411716895356,1.0695121306250515,90.76600229879908,SERVED
106,78.25006014176664,12.515942157032441,6.4048438555595935,97.17084615435867,SERVED
107,79.29997807104286,11.82391251590758,13.113196305880866,104.2370868928313,SERVED
108,81.13383158319834,12.24070217686517,1.463917303333861,94.83845106339737,SERVED
109,81.22458631889438,13.436740124554802,0.34608018575884636,95.00740662920803,SERVED
110,82.79575852568476,12.042692537712611,9.883630556292848,104.72208161969021,SERVED
111,83.53816783929311,11.469238789914925,0.23201298346144678,95.23941961266948,SERVED
112,83.7501913856616,11.489228227007885,3.8741863363596094,99.1136059490291,SERVED
113,84.59333251716734,10.813806328085903,1.2964943651025633,96.7036332103558,SERVED
114,87.33391104017936,9.369722170176445,0.11328603843054855,96.81691924878635,SERVED
115,87.5216675122665,9.295251736519845,6.446975079672202,103.26389432845855,SERVED
116,87.52503711954614,9.64580903481253,1.8047428821715827,98.97558903653025,SERVED
117,87.81543309623125,11.160155940299006,10.051177315729129,109.02676635225939,SERVED
118,89.04516659147225,10.06843935755684,0.5822806930066808,99.69588664203577,SERVED
119,89.05422401017289,10.641662631862886,0.3321269297078148,100.02801357174359,SERVED
120,89.85591860123363,10.17209497050996,1.6150325742669571,101.64304614601055,SERVED
121,90.67685848507737,10.966187660933173,0.35598796258624826,101.9990341085968,SERVED
122,91.87935677684233,10.119677331754474,0.8192172426607806,102.81825135125759,SERVED
123,94.42030076007126,8.39795059118633,6.239223269927451,109.05747462118504,SERVED
124,95.5519650033591,7.711929325099447,1.4828191061690759,104.74671343462762,SERVED
125,96.42211979130771,7.814967101523592,3.3559720882637043,107.593058981095,SERVED
126,97.19295517564531,7.5291264440449055,2.6050404339571847,107.3271220536474,SERVED
127,97.45964610012946,7.287067334498161,8.00409954998747,112.7508129846151,SERVED
128,99.46034115253968,7.866780901107717,0.9805893931026818,108.30771144675008,SERVED
129,99.64946551284041,7.943593468254591,2.5287290104429845,110.12178799153799,SERVED
130,99.80281724436455,8.504894202385529,2.850727920220861,111.15843936697094,SERVED
131,100.44135634954414,8.58541000271525,0.5974678717282966,109.62423422398768,SERVED
132,101.09436179919221,7.963112821992823,0.6686546590707166,109.72612928025575,SERVED
133,101.85054851578198,7.773685708205704,0.4345007733153279,110.058734997303,SERVED
134,102.11778185352965,7.608347426726098,6.489559328151994,116.21568860840775,SERVED
135,103.31896181312955,6.739773184173458,6.646854229871891,116.7055892271749,SERVED
136,103.5329977243626,6.5887902671753835,3.689953733846267,113.81174172538425,SERVED
137,106.01191723992163,5.146522127049309,3.074483651906536,114.23292301887747,SERVED
138,106.27368376443434,6.477129220180757,0.08487274391919034,112.83568572853429,SERVED
139,106.48222587998528,6.353459848549008,4.746974932560607,117.58266066109489,SERVED
140,106.75580610170888,7.055935623675367,1.221818363590556,115.03356008897481,SERVED
141,107.14715820948794,7.085764809389531,3.1383600595224217,117.3712830783999,SERVED
142,107.32795268653183,7.705607402442979,0.5638674916449624,115.59742758061977,SERVED
143,108.69791241258903,6.899515168030732,3.9152372490531815,119.51266482967294,SERVED
144,108.86948206690806,7.346206541499683,3.101766873365523,119.31745548177327,SERVED
145,109.00474464140082,7.700844585774078,13.701232651823652,130.40682187899856,SERVED
146,109.30896264263642,8.062320435763482,3.663152972998812,121.03443605139871,SERVED
147,110.6368882333354,6.945772427759493,5.482739907375509,123.0654005684704,SERVED
148,110.65683952229764,8.66061595947562,2.607299694149667,121.92475517592294,SERVED
149,111.22875900920883,8.283905820464113,2.409479033364309,121.92214386303725,SERVED
150,112.5410015842202,8.493434467178517,0.44044261984014427,121.47487867123886,SERVED
151,113.99297878719311,7.481899884045745,5.2210470349606055,126.69592570619946,SERVED
152,114.41431224977403,7.507831613263221,1.0193186384979978,122.94146250153524,SERVED
153,115.53222851269014,6.3925266632328,6.216545033468053,128.141300209391,SERVED
154,117.40761711616575,5.533845385369489,0.27602643700610313,123.21748893854135,SERVED
155,117.59323040915922,5.472170159311176,1.4591623821421476,124.52456295061255,SERVED
156,117.88511268972705,5.332376248814299,2.8848251794727595,126.1023141180141,SERVED
157,119.25948371235842,5.265079238254131,5.849201668002388,130.37376461861493,SERVED
158,120.98530629872812,5.117007819285988,3.085085098611187,129.1873992166253,SERVED
159,121.08664934328665,5.609276362912809,1.1470060061242984,127.84293171232376,SERVED
160,121.77461161430232,6.068320098021445,0.5064490057112552,128.349380718035,SERVED
